NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,AVG,MIN,MAX,delay_0-0.1,delay_0.1-0.3,delay_0.3-1,delay_1-3,delay_3-10,delay_10-30,delay_30-100,gt100,IdLogNum,FailureDescription
X13146PAZ,7723,1/7/100,2019-03-25 00:00:00,24,Near End,SS0112-TN01.1,AMM 6PC,-,1,0,25,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7716,1/7/101,2019-03-25 00:00:00,24,Near End,SS0109-TN01.1,AMM 6PC,-,1,0,26,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7716,1/7/100,2019-03-25 00:00:00,24,Near End,SS0109-TN01.1,AMM 6PC,-,1,0,15,86400,0,0,0,0,0,0,0,0,PM Failure - NE PM data is invalid
X13146PAZ,7725,1/7/100,2019-03-25 00:00:00,24,Near End,SH9350-TN08.1,AMM 6PC,-,0,0,0,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,7720,1/7/103,2019-03-25 00:00:00,24,Near End,SS0131-TN01.1,AMM 6PC,-,2,0,66,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7720,1/7/102,2019-03-25 00:00:00,24,Near End,SS0131-TN01.1,AMM 6PC,-,1,0,17,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7720,1/7/101,2019-03-25 00:00:00,24,Near End,SS0131-TN01.1,AMM 6PC,-,1,0,100,86393,7,0,0,0,0,0,0,0,-
X13146PAZ,7720,1/7/100,2019-03-25 00:00:00,24,Near End,SS0131-TN01.1,AMM 6PC,-,1,0,15,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7718,1/7/100,2019-03-25 00:00:00,24,Near End,SS0209-TN01.1,AMM 6PC,-,0,0,0,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,7727,1/7/100,2019-03-25 00:00:00,24,Near End,SS0121-TN01.1,AMM 6PC,-,1,0,26,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7724,1/7/102,2019-03-25 00:00:00,24,Near End,SS0124-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7724,1/7/100,2019-03-25 00:00:00,24,Near End,SS0124-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7731,1/7/100,2019-03-25 00:00:00,24,Near End,SS0223-TN01.1,AMM 6PC,-,0,0,0,86395,0,0,0,0,0,0,0,0,-
X13146PAZ,7732,1/7/101,2019-03-25 00:00:00,24,Near End,SS0244-TN01.1,AMM 6PC,-,1,0,100,86383,17,0,0,0,0,0,0,0,-
X13146PAZ,7732,1/7/100,2019-03-25 00:00:00,24,Near End,SS0244-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7733,1/7/101,2019-03-25 00:00:00,24,Near End,SS0129-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7734,1/7/101,2019-03-25 00:00:00,24,Near End,SS0137-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7734,1/7/100,2019-03-25 00:00:00,24,Near End,SS0137-TN01.1,AMM 6PC,-,1,0,100,86389,11,0,0,0,0,0,0,0,-
X13146PAZ,7735,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,SS0160-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,7728,1/7/102,2019-03-25 00:00:00,24,Near End,SH9350-TN01.1,AMM 6PC,-,3,0,17,86400,0,0,0,0,0,0,0,0,PM Failure - NE PM data is invalid
X13146PAZ,7728,1/7/101,2019-03-25 00:00:00,24,Near End,SH9350-TN01.1,AMM 6PC,-,2,0,33,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7728,1/7/104,2019-03-25 00:00:00,24,Near End,SH9350-TN01.1,AMM 6PC,-,1,0,19,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7728,1/7/103,2019-03-25 00:00:00,24,Near End,SH9350-TN01.1,AMM 6PC,-,3,0,32,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7729,1/7/102,2019-03-25 00:00:00,24,Near End,SH9350-TN02.1,AMM 6PC,-,1,0,41,86397,0,0,0,0,0,0,0,0,-
X13146PAZ,7729,1/7/101,2019-03-25 00:00:00,24,Near End,SH9350-TN02.1,AMM 6PC,-,1,0,100,86395,2,0,0,0,0,0,0,0,-
X13146PAZ,7729,1/7/100,2019-03-25 00:00:00,24,Near End,SH9350-TN02.1,AMM 6PC,-,3,0,17,86397,0,0,0,0,0,0,0,0,-
X13146PAZ,7730,1/7/102,2019-03-25 00:00:00,24,Near End,SS0217-TN01.1,AMM 6PC,-,1,0,100,86396,1,0,0,0,0,0,0,0,-
X13146PAZ,7730,1/7/101,2019-03-25 00:00:00,24,Near End,SS0217-TN01.1,AMM 6PC,-,1,0,100,86390,7,0,0,0,0,0,0,0,-
X13146PAZ,7730,1/7/100,2019-03-25 00:00:00,24,Near End,SS0217-TN01.1,AMM 6PC,-,1,0,100,86376,21,0,0,0,0,0,0,0,-
X13146PAZ,7737,1/7/100,2019-03-25 00:00:00,24,Near End,SS0037-TN01.1,AMM 6PC,-,1,0,25,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,7738,1/7/101,2019-03-25 00:00:00,24,Near End,SS0062-TN01.1,AMM 6PC,-,1,0,25,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7739,1/7/100,2019-03-25 00:00:00,24,Near End,SS0127-TN01.1,AMM 6PC,-,1,0,27,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7740,1/7/100,2019-03-25 00:00:00,24,Near End,SS0053-TN01.1,AMM 6PC,-,1,0,40,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7749,1/7/100,2019-03-25 00:00:00,24,Near End,SS0070-TN01.1,AMM 6PC,-,1,0,14,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7736,1/7/101,2019-03-25 00:00:00,24,Near End,SS0052-TN01.1,AMM 6PC,-,1,0,22,86397,0,0,0,0,0,0,0,0,-
X13146PAZ,7752,1/7/100,2019-03-25 00:00:00,24,Near End,SS0266-TN01.1,AMM 6PC,-,0,0,0,86401,0,0,0,0,0,0,0,0,-
X13146PAZ,7755,1/7/100,2019-03-25 00:00:00,24,Near End,SS0100-TN01.1,AMM 6PC,-,1,0,19,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7754,1/7/101,2019-03-25 00:00:00,24,Near End,SS0102-TN01.1,AMM 6PC,-,2,0,25,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7754,1/7/100,2019-03-25 00:00:00,24,Near End,SS0102-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7750,1/7/102,2019-03-25 00:00:00,24,Near End,SS0206-TN01.1,AMM 6PC,-,1,0,100,86395,4,0,0,0,0,0,0,0,-
X13146PAZ,7750,1/7/101,2019-03-25 00:00:00,24,Near End,SS0206-TN01.1,AMM 6PC,-,1,0,20,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7758,1/7/100,2019-03-25 00:00:00,24,Near End,SH9353-TN02.1,AMM 6PC,-,1,0,50,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7751,1/7/100,2019-03-25 00:00:00,24,Near End,SS0115-TN01.1,AMM 6PC,-,1,0,100,86399,1,0,0,0,0,0,0,0,-
X13146PAZ,7761,1/7/100,2019-03-25 00:00:00,24,Near End,SS0079-TN01.1,AMM 6PC,-,1,0,35,86395,0,0,0,0,0,0,0,0,-
X13146PAZ,7762,1/7/100,2019-03-25 00:00:00,24,Near End,SS0104-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7757,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,SS0014-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Failure - File Transfer Failed
X13146PAZ,7753,1/7/101,2019-03-25 00:00:00,24,Near End,SS0201-TN01.1,AMM 6PC,-,1,0,100,86398,2,0,0,0,0,0,0,0,-
X13146PAZ,7753,1/7/100,2019-03-25 00:00:00,24,Near End,SS0201-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7764,1/7/100,2019-03-25 00:00:00,24,Near End,SS0224-TN01.1,AMM 6PC,-,0,0,0,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,7756,1/7/100,2019-03-25 00:00:00,24,Near End,SS0257-TN01.1,AMM 6PC,-,1,0,37,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7767,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,SH9354-TN08.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,7721,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,SS0211-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM failure unspecified error
X13146PAZ,7759,1/7/104,2019-03-25 00:00:00,24,Near End,SH9353-TN01.1,AMM 6PC,-,1,0,100,86336,59,0,0,0,0,0,0,0,-
X13146PAZ,7759,1/7/101,2019-03-25 00:00:00,24,Near End,SH9353-TN01.1,AMM 6PC,-,2,0,57,86395,0,0,0,0,0,0,0,0,-
X13146PAZ,7768,1/7/100,2019-03-25 00:00:00,24,Near End,SS0238-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7769,1/7/101,2019-03-25 00:00:00,24,Near End,SS0233-TN01.1,AMM 6PC,-,1,0,100,86390,10,0,0,0,0,0,0,0,-
X13146PAZ,7769,1/7/100,2019-03-25 00:00:00,24,Near End,SS0233-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7770,1/7/100,2019-03-25 00:00:00,24,Near End,SS0220-TN01.1,AMM 6PC,-,0,0,0,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,7726,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,SS0117-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM failure unspecified error
X13146PAZ,7771,1/7/101,2019-03-25 00:00:00,24,Near End,SS0227-TN01.1,AMM 6PC,-,1,0,100,86381,15,0,0,0,0,0,0,0,PM Failure - NE PM data is invalid
X13146PAZ,7771,1/7/100,2019-03-25 00:00:00,24,Near End,SS0227-TN01.1,AMM 6PC,-,1,0,100,86395,1,0,0,0,0,0,0,0,-
X13146PAZ,7765,1/7/100,2019-03-25 00:00:00,24,Near End,SS0347-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7766,1/7/101,2019-03-25 00:00:00,24,Near End,SS0231-TN01.1,AMM 6PC,-,1,0,100,86378,22,0,0,0,0,0,0,0,-
X13146PAZ,7766,1/7/100,2019-03-25 00:00:00,24,Near End,SS0231-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7777,1/7/100,2019-03-25 00:00:00,24,Near End,SS0235-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7772,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,SS0204-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Failure - File Transfer Failed
X13146PAZ,7779,1/7/100,2019-03-25 00:00:00,24,Near End,SS0251-TN01.1,AMM 6PC,-,1,0,50,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,7780,1/7/100,2019-03-25 00:00:00,24,Near End,SS0207-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7773,1/7/104,2019-03-25 00:00:00,24,Near End,SH9354-TN01.1,AMM 6PC,-,1,0,50,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7773,1/7/103,2019-03-25 00:00:00,24,Near End,SH9354-TN01.1,AMM 6PC,-,1,0,100,86372,28,0,0,0,0,0,0,0,-
X13146PAZ,7773,1/7/102,2019-03-25 00:00:00,24,Near End,SH9354-TN01.1,AMM 6PC,-,5,0,100,86394,6,0,0,0,0,0,0,0,-
X13146PAZ,7773,1/7/101,2019-03-25 00:00:00,24,Near End,SH9354-TN01.1,AMM 6PC,-,2,0,21,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7773,1/7/100,2019-03-25 00:00:00,24,Near End,SH9354-TN01.1,AMM 6PC,-,2,0,30,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7781,1/7/100,2019-03-25 00:00:00,24,Near End,SS0270-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7774,1/7/100,2019-03-25 00:00:00,24,Near End,SS0208-TN01.1,AMM 6PC,-,0,0,0,86395,0,0,0,0,0,0,0,0,-
X13146PAZ,7775,1/7/100,2019-03-25 00:00:00,24,Near End,SH9354-TN02.1,AMM 6PC,-,3,0,66,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7775,1/7/102,2019-03-25 00:00:00,24,Near End,SH9354-TN02.1,AMM 6PC,-,1,0,100,86399,1,0,0,0,0,0,0,0,-
X13146PAZ,7775,1/7/103,2019-03-25 00:00:00,24,Near End,SH9354-TN02.1,AMM 6PC,-,2,0,66,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7775,1/7/101,2019-03-25 00:00:00,24,Near End,SH9354-TN02.1,AMM 6PC,-,1,0,66,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7776,1/7/100,2019-03-25 00:00:00,24,Near End,SS0253-TN01.1,AMM 6PC,-,1,0,37,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7776,1/7/103,2019-03-25 00:00:00,24,Near End,SS0253-TN01.1,AMM 6PC,-,1,0,100,86374,26,0,0,0,0,0,0,0,-
X13146PAZ,7776,1/7/102,2019-03-25 00:00:00,24,Near End,SS0253-TN01.1,AMM 6PC,-,1,0,18,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7776,1/7/101,2019-03-25 00:00:00,24,Near End,SS0253-TN01.1,AMM 6PC,-,1,0,100,86382,18,0,0,0,0,0,0,0,-
X13146PAZ,7785,1/7/100,2019-03-25 00:00:00,24,Near End,SS0326-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7778,1/7/100,2019-03-25 00:00:00,24,Near End,SE0381-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7778,1/7/101,2019-03-25 00:00:00,24,Near End,SE0381-TN01.1,AMM 6PC,-,1,0,100,86385,15,0,0,0,0,0,0,0,-
X13146PAZ,7787,1/7/100,2019-03-25 00:00:00,24,Near End,SS0331-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7788,1/7/100,2019-03-25 00:00:00,24,Near End,SS0355-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7786,1/7/100,2019-03-25 00:00:00,24,Near End,SS0324-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7792,1/7/100,2019-03-25 00:00:00,24,Near End,SS0314-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7783,1/7/100,2019-03-25 00:00:00,24,Near End,SS0356-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7782,1/7/102,2019-03-25 00:00:00,24,Near End,SS0305-TN01.1,AMM 6PC,-,1,0,100,86373,27,0,0,0,0,0,0,0,-
X13146PAZ,7782,1/7/101,2019-03-25 00:00:00,24,Near End,SS0305-TN01.1,AMM 6PC,-,1,0,100,86377,23,0,0,0,0,0,0,0,-
X13146PAZ,7782,1/7/100,2019-03-25 00:00:00,24,Near End,SS0305-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7782,1/7/104,2019-03-25 00:00:00,24,Near End,SS0305-TN01.1,AMM 6PC,-,2,0,66,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7782,1/7/103,2019-03-25 00:00:00,24,Near End,SS0305-TN01.1,AMM 6PC,-,2,0,66,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7795,1/7/100,2019-03-25 00:00:00,24,Near End,SS0349-TN01.1,AMM 6PC,-,2,0,44,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7784,1/7/100,2019-03-25 00:00:00,24,Near End,SS0335-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7798,1/7/101,2019-03-25 00:00:00,24,Near End,SS0310-TN01.1,AMM 6PC,-,1,0,100,86390,10,0,0,0,0,0,0,0,-
X13146PAZ,7793,1/7/101,2019-03-25 00:00:00,24,Near End,SS0304-TN01.1,AMM 6PC,-,1,0,100,86386,14,0,0,0,0,0,0,0,-
X13146PAZ,7802,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,SH9360-TN02.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Collection failure as object not enabled on NE
X13146PAZ,7794,1/7/101,2019-03-25 00:00:00,24,Near End,SS0329-TN01.1,AMM 6PC,-,1,0,100,86391,5,0,0,0,0,0,0,0,-
X13146PAZ,7794,1/7/102,2019-03-25 00:00:00,24,Near End,SS0329-TN01.1,AMM 6PC,-,1,0,100,86390,6,0,0,0,0,0,0,0,-
X13146PAZ,7796,1/7/100,2019-03-25 00:00:00,24,Near End,SS0323-TN01.1,AMM 6PC,-,0,0,0,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7808,1/7/100,2019-03-25 00:00:00,24,Near End,SW0404-TN01.1,AMM 6PC,-,1,0,23,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7799,1/7/102,2019-03-25 00:00:00,24,Near End,SS0350-TN01.1,AMM 6PC,-,0,0,0,86395,0,0,0,0,0,0,0,0,-
X13146PAZ,7799,1/7/101,2019-03-25 00:00:00,24,Near End,SS0350-TN01.1,AMM 6PC,-,2,0,100,86394,1,0,0,0,0,0,0,0,-
X13146PAZ,7799,1/7/100,2019-03-25 00:00:00,24,Near End,SS0350-TN01.1,AMM 6PC,-,0,0,0,86395,0,0,0,0,0,0,0,0,-
X13146PAZ,7811,1/7/100,2019-03-25 00:00:00,24,Near End,SW0503-TN01.1,AMM 6PC,-,1,0,40,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7812,1/7/100,2019-03-25 00:00:00,24,Near End,SW0663-TN01.1,AMM 6PC,-,1,0,20,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7812,1/7/101,2019-03-25 00:00:00,24,Near End,SW0663-TN01.1,AMM 6PC,-,1,0,37,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7801,1/7/100,2019-03-25 00:00:00,24,Near End,SH9360-TN01.1,AMM 6PC,-,0,0,0,86394,0,0,0,0,0,0,0,0,-
X13146PAZ,7801,1/7/104,2019-03-25 00:00:00,24,Near End,SH9360-TN01.1,AMM 6PC,-,1,0,100,86393,1,0,0,0,0,0,0,0,-
X13146PAZ,7805,1/7/102,2019-03-25 00:00:00,24,Near End,SW0400-TN01.1,AMM 6PC,-,1,0,21,86397,0,0,0,0,0,0,0,0,-
X13146PAZ,7807,1/7/101,2019-03-25 00:00:00,24,Near End,SW0511-TN01.1,AMM 6PC,-,1,0,42,86395,0,0,0,0,0,0,0,0,-
X13146PAZ,7817,1/7/100,2019-03-25 00:00:00,24,Near End,SW0507-TN01.1,AMM 6PC,-,1,0,23,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,7810,1/7/102,2019-03-25 00:00:00,24,Near End,SW0512-TN01.1,AMM 6PC,-,1,0,18,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,7810,1/7/101,2019-03-25 00:00:00,24,Near End,SW0512-TN01.1,AMM 6PC,-,0,0,0,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,7825,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,SC0093-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Failure - File Transfer Failed
X13146PAZ,7813,1/7/100,2019-03-25 00:00:00,24,Near End,SW0536-TN01.1,AMM 6PC,-,1,0,50,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,7816,1/7/104,2019-03-25 00:00:00,24,Near End,SW0513-TN01.1,AMM 6PC,-,1,0,33,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,7816,1/7/103,2019-03-25 00:00:00,24,Near End,SW0513-TN01.1,AMM 6PC,-,2,0,21,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,7818,1/7/101,2019-03-25 00:00:00,24,Near End,SW0537-TN01.1,AMM 6PC,-,1,0,20,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7821,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,SW0500-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Failure - File Transfer Failed
X13146PAZ,7823,1/7/100,2019-03-25 00:00:00,24,Near End,SW0501-TN01.1,AMM 6PC,-,1,0,25,86396,0,0,0,0,0,0,0,0,-
X13146PAZ,7804,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,SW0506-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Failure - File Transfer Failed
X13146PAZ,7833,1/7/100 'Towards CC0748-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,CC0094-TN01.1,AMM 6PC,-,3,0,24,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7837,1/7/100 'Towards_CH9008-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,CC0376-TN01.1,AMM 6PC,-,1,0,16,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7837,1/7/101 'Towards_CC0894-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,CC0376-TN01.1,AMM 6PC,-,2,0,21,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7840,1/7/102 'CC0145-TN01'PacketLinks=1/4/1,2019-03-25 00:00:00,24,Near End,CC0370-TN01.1,AMM 6PC,-,4,0,15,86398,0,0,0,0,0,0,0,0,-
X13146PAZ,7840,1/7/101 'CC0349-TN01'PacketLinks=1/3/1,2019-03-25 00:00:00,24,Near End,CC0370-TN01.1,AMM 6PC,-,4,0,14,86398,0,0,0,0,0,0,0,0,-
X13146PAZ,7839,1/11/101 'Towards_CC0374-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,CH9008-TN01.1,AMM 20PB,-,1,0,13,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7839,1/11/102 'Towards_CC0361-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,CH9008-TN01.1,AMM 20PB,-,2,0,18,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7839,1/11/100 'Towards_CC0737-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,CH9008-TN01.1,AMM 20PB,-,2,0,14,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7839,1/11/108 'Towards_CC0399-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,CH9008-TN01.1,AMM 20PB,-,3,0,17,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7839,1/11/107 'Towards_CC0387-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,CH9008-TN01.1,AMM 20PB,-,5,0,20,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7839,1/11/104 'CC0098-TN01'PacketLinks=1/6/1,2019-03-25 00:00:00,24,Near End,CH9008-TN01.1,AMM 20PB,-,3,0,26,86399,0,0,0,0,0,0,0,0,PM Failure - NE PM data is invalid
X13146PAZ,7839,1/11/106 'Towards_CC0376-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,CH9008-TN01.1,AMM 20PB,-,5,0,23,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7839,1/11/103 'Towards_CC0931-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,CH9008-TN01.1,AMM 20PB,-,2,0,20,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7843,1/7/100 'Towards CH9008-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,CC0374-TN01.1,AMM 6PC,-,1,0,23,86398,0,0,0,0,0,0,0,0,-
X13146PAZ,7832,1/7/100 'Towards_CC0891-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,CC0099-TN01.1,AMM 6PC,-,1,0,17,86398,0,0,0,0,0,0,0,0,-
X13146PAZ,7835,1/7/100 'Towards CC0099-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,CC0891-TN01.1,AMM 6PC,-,1,0,30,86397,0,0,0,0,0,0,0,0,-
X13146PAZ,7845,1/7/100 'Towards_CH9008-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,CC0399-TN01.1,AMM 6PC,-,1,0,27,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7797,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,SS0312-TN01.1,AMM 6PC,-,-,-,-,-,-,-,-,-,-,-,-,0,PM failure unspecified error
X13146PAZ,7831,1/7/100 'Towards CC0893-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,CC0750-TN01.1,AMM 6PC,-,1,0,14,86398,0,0,0,0,0,0,0,0,-
X13146PAZ,7852,1/7/100 'CC0100modCC0874-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,CC0100-TN01.1,AMM 6PC,-,1,0,11,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7852,1/7/101 'Towards CC0248-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,CC0100-TN01.1,AMM 6PC,-,3,0,23,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7878,1/11/106 'CC0806-TN01'PacketLinks=1/8/1,2019-03-25 00:00:00,24,Near End,CH9010-TN01.1,AMM 20PB,-,2,0,14,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7878,1/11/102 'CC0340-TN01'PacketLinks=1/4/1,2019-03-25 00:00:00,24,Near End,CH9010-TN01.1,AMM 20PB,-,2,0,13,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7878,1/11/101 'CC0906-TN01'PacketLinks=1/3/1,2019-03-25 00:00:00,24,Near End,CH9010-TN01.1,AMM 20PB,-,3,0,15,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7878,1/11/117 'CC0800-TN01'PacketLinks=1/17/1,2019-03-25 00:00:00,24,Near End,CH9010-TN01.1,AMM 20PB,-,2,0,12,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7878,1/11/119 'CC0958-TN01'PacketLinks=1/20/1,2019-03-25 00:00:00,24,Near End,CH9010-TN01.1,AMM 20PB,-,2,0,15,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7878,1/11/116 'CC0806-TN01'PacketLinks=1/16/1,2019-03-25 00:00:00,24,Near End,CH9010-TN01.1,AMM 20PB,-,2,0,11,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7878,1/11/104 'CC0341-TN01'PacketLinks=1/6/1,2019-03-25 00:00:00,24,Near End,CH9010-TN01.1,AMM 20PB,-,3,0,16,86400,0,0,0,0,0,0,0,0,-
