NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,AVG,MIN,MAX,delay_0-0.1,delay_0.1-0.3,delay_0.3-1,delay_1-3,delay_3-10,delay_10-30,delay_30-100,gt100,IdLogNum,FailureDescription
X13146PAZ,7209,1/7/101 'Towards_JS0089-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JS0085-TN01.1,AMM 6PC,-,108,0,2252,68117,10924,7244,115,0,0,0,0,0,-
X13146PAZ,7209,1/7/100 'Towards_JH9580-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JS0085-TN01.1,AMM 6PC,-,2,0,154,86399,1,0,0,0,0,0,0,0,-
X13146PAZ,7211,1/11/100 'Towards_JS0049-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9538-TN01.1,AMM 20PB,-,111,0,10583,81530,3375,1119,304,69,4,0,0,0,-
X13146PAZ,7211,1/11/105 'Towards_JS0572-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9538-TN01.1,AMM 20PB,-,36,0,1854,85964,387,46,4,0,0,0,0,0,-
X13146PAZ,7211,1/11/104 'Towards_JS0092-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9538-TN01.1,AMM 20PB,-,300,0,11712,41327,32308,9713,2588,464,1,0,0,0,-
X13146PAZ,7211,1/11/103 'Towards_JS0097-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9538-TN01.1,AMM 20PB,-,689,0,10023,53402,13512,10875,2816,5795,1,0,0,0,-
X13146PAZ,7211,1/11/102 'Towards_JS0182-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9538-TN01.1,AMM 20PB,-,142,0,7913,84727,1045,449,154,26,0,0,0,0,-
X13146PAZ,7214,1/7/100 'JS0092-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JS0097-TN01.1,AMM 6PC,-,3,0,274,86377,23,0,0,0,0,0,0,0,-
X13146PAZ,7213,1/7/100 'JH9538-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JS0182-TN01.1,AMM 6PC,-,4,0,480,86242,142,16,0,0,0,0,0,0,-
X13146PAZ,7212,1/7/100 'JH9538-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JS0572-TN01.1,AMM 6PC,-,3,0,566,86250,149,1,0,0,0,0,0,0,-
X13146PAZ,7228,Unreachable Bulk FC,2019-03-25 00:00:00,24,Near End,JC0086-TN01.1,MINI-LINK CN510,-,-,-,-,-,-,-,-,-,-,-,-,0,PM Failure - File Transfer Failed
X13146PAZ,7222,1/7/100 'Towards_JC0210-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JC0245-TN01.1,AMM 6PC,-,4,0,119,86398,1,0,0,0,0,0,0,0,-
X13146PAZ,7222,1/7/101 'Towards_'PacketLinks=1/3/1,2019-03-25 00:00:00,24,Near End,JC0245-TN01.1,AMM 6PC,-,4,0,38,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7222,1/7/102 'Towards_'PacketLinks=1/4/1,2019-03-25 00:00:00,24,Near End,JC0245-TN01.1,AMM 6PC,-,10,0,211,86396,3,0,0,0,0,0,0,0,-
X13146PAZ,7215,1/7/100 'JS0049towardsJH9538'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JS0049-TN01.1,AMM 6PC,-,2,0,979,86326,72,2,0,0,0,0,0,0,-
X13146PAZ,7218,1/7/102 'JS0209-TN01'PacketLinks=1/4/1,2019-03-25 00:00:00,24,Near End,JS0105-TN01.1,AMM 6PC,-,11,0,100,86392,8,0,0,0,0,0,0,0,-
X13146PAZ,7218,1/7/101 'Towards_JS0104-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JS0105-TN01.1,AMM 6PC,-,5,0,405,86397,2,1,0,0,0,0,0,0,-
X13146PAZ,7218,1/7/100 'Towards_JH9579-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JS0105-TN01.1,AMM 6PC,-,2,0,126,86394,6,0,0,0,0,0,0,0,-
X13146PAZ,7219,1/7/100 'JS0554-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JS0554-TN01.1,AMM 6PC,-,1,0,357,86313,85,1,0,0,0,0,0,0,-
X13146PAZ,7226,1/7/100 'Towards_JC0605-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JS0077-TN01.1,AMM 6PC,-,2,0,179,86394,6,0,0,0,0,0,0,0,-
X13146PAZ,7226,1/7/102 'Towards_JS0172-TN01'PacketLinks=1/4,2019-03-25 00:00:00,24,Near End,JS0077-TN01.1,AMM 6PC,-,10,0,191,86394,6,0,0,0,0,0,0,0,-
X13146PAZ,7226,1/7/101 'Towards_'PacketLinks=1/3/1,2019-03-25 00:00:00,24,Near End,JS0077-TN01.1,AMM 6PC,-,5,0,510,86396,3,1,0,0,0,0,0,0,-
X13146PAZ,7220,1/7/100 'JS0150towardsJS0156'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JS0150-TN01.1,AMM 6PC,-,407,0,15346,70536,8216,4859,2218,561,10,0,0,0,-
X13146PAZ,7224,1/7/100 'Towards_JS0553-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JS0048-TN01.1,AMM 6PC,-,66,0,6929,85477,635,164,106,18,0,0,0,0,-
X13146PAZ,7224,1/7/101 'Towards_JS0554-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JS0048-TN01.1,AMM 6PC,-,171,0,10556,81769,2410,1518,609,93,1,0,0,0,-
X13146PAZ,7217,1/7/102 'Towards_JS0106-TN01'PacketLinks=1/4,2019-03-25 00:00:00,24,Near End,JH9579-TN01.1,AMM 6PC,-,252,0,10921,67030,13198,4574,1205,390,1,0,0,0,-
X13146PAZ,7217,1/7/100 'Towards_'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JH9579-TN01.1,AMM 6PC,-,636,0,17460,44445,15464,15413,9187,1866,23,0,0,0,-
X13146PAZ,7198,1/7/100 'Towards_JH9564-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JC0204-TN01.1,AMM 6PC,-,7,0,159,86396,4,0,0,0,0,0,0,0,-
X13146PAZ,7221,1/7/100 'JS0553-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JS0553-TN01.1,AMM 6PC,-,3,0,432,86302,94,1,0,0,0,0,0,0,-
X13146PAZ,7223,1/7/100 'Towards_JC0245-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JC0210-TN01.1,AMM 6PC,-,437,0,12025,60879,11177,8845,4727,768,4,0,0,0,-
X13146PAZ,7223,1/7/101 'Towards_JC0521-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JC0210-TN01.1,AMM 6PC,-,609,0,10768,63668,9405,8289,4476,561,1,0,0,0,-
X13146PAZ,7225,1/7/100 'Towards_JH9568-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JC0605-TN01.1,AMM 6PC,-,1,0,266,86391,10,0,0,0,0,0,0,0,-
X13146PAZ,7225,1/7/101 'Towards_JS0077-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JC0605-TN01.1,AMM 6PC,-,5,0,32,86401,0,0,0,0,0,0,0,0,-
X13146PAZ,7227,1/11/100 'Towards_JC0605-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9568-TN01.1,AMM 20PB,-,584,0,9963,33670,12555,30317,9426,432,0,0,0,0,-
X13146PAZ,7229,1/7/100 'Towards_'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JC0213-TN01.1,AMM 6PC,-,3,0,232,86390,10,0,0,0,0,0,0,0,-
X13146PAZ,7234,1/7/100 'Towards_JH9532-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JC0191-TN01.1,AMM 6PC,-,6,0,221,86397,2,0,0,0,0,0,0,0,-
X13146PAZ,7231,1/7/100 'Towards_JC0519-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JC0208-TN01.1,AMM 6PC,-,2,0,139,86395,4,0,0,0,0,0,0,0,-
X13146PAZ,7235,1/7/101 'Towards_JC0189-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JC0188-TN01.1,AMM 6PC,-,5,0,1759,86392,4,2,1,0,0,0,0,0,-
X13146PAZ,7235,1/7/100 'Towards_JH9532-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JC0188-TN01.1,AMM 6PC,-,4,0,353,86380,17,2,0,0,0,0,0,0,-
X13146PAZ,7230,1/7/102 'Towards_JC0208-TN01'PacketLinks=1/4,2019-03-25 00:00:00,24,Near End,JC0519-TN01.1,AMM 6PC,-,11,0,117,86396,3,0,0,0,0,0,0,0,-
X13146PAZ,7230,1/7/100 'Towards_JH9555-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JC0519-TN01.1,AMM 6PC,-,2,0,162,86398,1,0,0,0,0,0,0,0,-
X13146PAZ,7230,1/7/101 'Towards_JC0208-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JC0519-TN01.1,AMM 6PC,-,5,0,452,86396,2,1,0,0,0,0,0,0,-
X13146PAZ,7232,1/11/102 'JC0086-TN01'PacketLinks=1/4/1,2019-03-25 00:00:00,24,Near End,JH9555-TN01.1,AMM 20PB,-,248,0,12746,73826,6465,4693,1102,311,3,0,0,0,-
X13146PAZ,7232,1/11/101 'Towards_JC0519-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9555-TN01.1,AMM 20PB,-,382,0,11512,34535,23700,18640,9149,375,1,0,0,0,-
X13146PAZ,7232,1/11/100 'Towards_JC0212-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9555-TN01.1,AMM 20PB,-,316,0,8623,44760,23439,14073,3817,311,0,0,0,0,-
X13146PAZ,7236,1/11/101 'Towards_JC0855-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9532-TN01.1,AMM 20PB,-,224,0,13054,68733,11955,3731,1463,507,10,0,0,0,-
X13146PAZ,7236,1/11/100 'Towards_JC0327-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9532-TN01.1,AMM 20PB,-,163,0,10720,75800,6565,3384,612,37,1,0,0,0,-
X13146PAZ,7236,1/11/103 'Towards_JC0191-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9532-TN01.1,AMM 20PB,-,478,0,11721,27066,22799,26335,9783,414,2,0,0,0,-
X13146PAZ,7236,1/11/102 'Towards_JC0188-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9532-TN01.1,AMM 20PB,-,396,0,9030,15254,40938,25708,4268,231,0,0,0,0,-
X13146PAZ,7233,1/7/101 'Towards_JC0213-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JC0212-TN01.1,AMM 6PC,-,56,0,1682,76958,7185,2236,20,0,0,0,0,0,-
X13146PAZ,7233,1/7/100 'Towards_JH9555-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JC0212-TN01.1,AMM 6PC,-,1,0,147,86398,1,0,0,0,0,0,0,0,-
X13146PAZ,7241,1/7/100 'JN0102towardsJN0093'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0102-TN01.1,AMM 6PC,-,1,0,229,86385,15,0,0,0,0,0,0,0,-
X13146PAZ,7239,1/11/101 'Towards_JN0123-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9530-TN01.1,AMM 20PB,-,533,0,15805,56897,9542,9826,7497,2631,7,0,0,0,-
X13146PAZ,7239,1/11/100 'Towards_JN0062-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9530-TN01.1,AMM 20PB,-,182,0,10892,62737,15994,5725,1447,496,1,0,0,0,-
X13146PAZ,7246,1/7/102 'Towards_JN0153-TN01'PacketLinks=1/4,2019-03-25 00:00:00,24,Near End,JN0147-TN01.1,AMM 6PC,-,365,0,9726,62958,8248,9417,4192,1585,0,0,0,0,-
X13146PAZ,7246,1/7/101 'Towards_JN0098-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JN0147-TN01.1,AMM 6PC,-,111,0,12633,80988,3865,1213,234,90,10,0,0,0,-
X13146PAZ,7240,1/7/100 'Towards_JN0147-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0098-TN01.1,AMM 6PC,-,1,0,296,86380,19,0,0,0,0,0,0,0,-
X13146PAZ,7240,1/7/101 'Towards_JN0099-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JN0098-TN01.1,AMM 6PC,-,4,0,279,86396,3,0,0,0,0,0,0,0,-
X13146PAZ,7243,1/7/100 'JN0099towardsJN0098'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0099-TN01.1,AMM 6PC,-,2,0,423,86322,78,1,0,0,0,0,0,0,-
X13146PAZ,7244,1/7/101 'Towards_JN0142-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JH9547-TN01.1,AMM 6PC,-,45,0,6426,84479,1603,216,68,33,0,0,0,0,-
X13146PAZ,7244,1/7/100 'Towards_JN0122-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JH9547-TN01.1,AMM 6PC,-,66,0,9321,84201,1670,384,131,13,0,0,0,0,-
X13146PAZ,7244,1/7/102 'Towards_JN0159-TN01'PacketLinks=1/4,2019-03-25 00:00:00,24,Near End,JH9547-TN01.1,AMM 6PC,-,456,0,15494,51403,16148,12911,4760,1133,44,0,0,0,-
X13146PAZ,7242,1/7/100 'JN0090-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JN0089-TN01.1,AMM 6PC,-,262,0,13921,72133,8773,4024,1070,399,2,0,0,0,-
X13146PAZ,7245,1/7/100 'Towards_JH9547-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0122-TN01.1,AMM 6PC,-,1,0,238,86370,29,0,0,0,0,0,0,0,-
X13146PAZ,7250,1/7/100 'JN0089-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JN0090-TN01.1,AMM 6PC,-,2,0,189,86371,29,0,0,0,0,0,0,0,-
X13146PAZ,7237,1/7/101 'JC0193-JC0194'PacketLinks=1/3/1,2019-03-25 00:00:00,24,Near End,JC0193-TN01.1,AMM 6PC,-,302,0,10219,68361,8753,4856,3507,922,1,0,0,0,-
X13146PAZ,7247,1/7/100 'Towards_JH9547-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0159-TN01.1,AMM 6PC,-,1,0,242,86380,21,0,0,0,0,0,0,0,-
X13146PAZ,7247,1/7/101 'Towards_JN0160-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JN0159-TN01.1,AMM 6PC,-,5,0,131,86395,6,0,0,0,0,0,0,0,-
X13146PAZ,7248,1/7/100PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JN0277-TN01.1,AMM 6PC,-,9,0,283,86352,45,0,0,0,0,0,0,0,-
X13146PAZ,7252,1/7/101 'Towards_JN0105-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JN0129-TN01.1,AMM 6PC,-,5,0,37,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7252,1/7/100 'Towards_JN0133-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0129-TN01.1,AMM 6PC,-,1,0,112,86397,3,0,0,0,0,0,0,0,-
X13146PAZ,7249,1/7/100 'Towards_JN0147-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0153-TN01.1,AMM 6PC,-,2,0,174,86398,3,0,0,0,0,0,0,0,-
X13146PAZ,7249,1/7/101 'Towards_JN0277-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JN0153-TN01.1,AMM 6PC,-,5,0,235,86369,32,0,0,0,0,0,0,0,-
X13146PAZ,7254,1/7/100 'Towards_JH9541-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0069-TN01.1,AMM 6PC,-,2,0,255,86390,11,0,0,0,0,0,0,0,-
X13146PAZ,7200,1/11/105 'JC0204-TN01'PacketLinks=1/7/1,2019-03-25 00:00:00,24,Near End,JH9564-TN01.1,AMM 20PB,-,223,0,10803,56429,17663,9338,2787,181,1,0,0,0,-
X13146PAZ,7200,1/11/104 'JC0014-TN01'PacketLinks=1/6/1,2019-03-25 00:00:00,24,Near End,JH9564-TN01.1,AMM 20PB,-,313,0,10901,66321,9591,6925,2917,643,2,0,0,0,-
X13146PAZ,7200,1/11/103 'JC0120-TN01'PacketLinks=1/5/1,2019-03-25 00:00:00,24,Near End,JH9564-TN01.1,AMM 20PB,-,123,0,6091,83702,1544,869,248,36,0,0,0,0,-
X13146PAZ,7200,1/11/102 'JC0011-TN01'PacketLinks=1/4/1,2019-03-25 00:00:00,24,Near End,JH9564-TN01.1,AMM 20PB,-,253,0,8031,71390,9709,3547,1397,356,0,0,0,0,-
X13146PAZ,7200,1/11/101 'JC0330-TN01'PacketLinks=1/3/1,2019-03-25 00:00:00,24,Near End,JH9564-TN01.1,AMM 20PB,-,273,0,10449,71615,9423,4036,877,446,2,0,0,0,-
X13146PAZ,7200,1/11/100 'JC0927-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JH9564-TN01.1,AMM 20PB,-,840,0,17970,79951,3016,1365,1566,494,7,0,0,0,-
X13146PAZ,7251,1/7/100 'JN0255-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JN0066-TN01.1,AMM 6PC,-,123,0,7218,77814,5494,2694,327,71,0,0,0,0,-
X13146PAZ,7253,1/7/100 'JN0105-JN0129'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JN0105-TN01.1,AMM 6PC,-,3,0,261,86338,62,0,0,0,0,0,0,0,-
X13146PAZ,7255,1/7/100 'Towards_JH9541-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0249-TN01.1,AMM 6PC,-,3,0,190,86300,101,0,0,0,0,0,0,0,-
X13146PAZ,7255,1/7/101 'Towards_JN0110-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JN0249-TN01.1,AMM 6PC,-,5,0,50,86401,0,0,0,0,0,0,0,0,-
X13146PAZ,7258,1/7/100 'Towards_JH9541-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0042-TN01.1,AMM 6PC,-,2,0,431,86313,83,4,0,0,0,0,0,0,-
X13146PAZ,7256,1/11/103 'JH9541towardsJN0503-TN01'PacketLin,2019-03-25 00:00:00,24,Near End,JH9541-TN01.1,AMM 20PB,-,247,0,6663,77939,4425,3792,196,47,0,0,0,0,-
X13146PAZ,7256,1/11/102 'Towards_JN0069-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9541-TN01.1,AMM 20PB,-,188,0,5550,55493,21750,8540,600,16,0,0,0,0,-
X13146PAZ,7256,1/11/101 'Towards_JN0042-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9541-TN01.1,AMM 20PB,-,155,0,9096,76913,5512,2567,1247,160,0,0,0,0,-
X13146PAZ,7256,1/11/100 'Towards_JN0249-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9541-TN01.1,AMM 20PB,-,147,0,10029,78623,4191,2000,1180,404,1,0,0,0,-
X13146PAZ,7260,1/7/101 'Towards_'PacketLinks=1/3/1,2019-03-25 00:00:00,24,Near End,JN0125-TN01.1,AMM 6PC,-,5,0,272,86396,4,0,0,0,0,0,0,0,-
X13146PAZ,7260,1/7/100 'Towards_JN0076-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0125-TN01.1,AMM 6PC,-,2,0,125,86399,1,0,0,0,0,0,0,0,-
X13146PAZ,7259,1/7/102 'Towards_JN0136-TN01'PacketLinks=1/4,2019-03-25 00:00:00,24,Near End,JN0076-TN01.1,AMM 6PC,-,11,0,18,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7259,1/7/101 'Towards_JN0125-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JN0076-TN01.1,AMM 6PC,-,5,2,197,86399,1,0,0,0,0,0,0,0,-
X13146PAZ,7259,1/7/100 'Towards_JH9539-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0076-TN01.1,AMM 6PC,-,1,0,91,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7261,1/11/100 'Towards_JN0076-TN01'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JH9539-TN01.1,AMM 20PB,-,552,11,31657,3522,40218,36427,5147,1023,63,1,0,0,-
X13146PAZ,7263,1/7/100 'JN0176TOWARDSJN0183'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0176-TN01.1,AMM 6PC,-,2,0,361,86367,31,1,0,0,0,0,0,0,-
X13146PAZ,7262,1/7/101 'Towards_JN0247-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JN0136-TN01.1,AMM 6PC,-,5,0,30,86400,0,0,0,0,0,0,0,0,-
X13146PAZ,7262,1/7/100 'Towards_JN0076-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0136-TN01.1,AMM 6PC,-,1,0,173,86386,14,0,0,0,0,0,0,0,-
X13146PAZ,7264,1/7/100 'JN0157-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JN0113-TN01.1,AMM 6PC,-,101412,0,123908,85288,420,26,2,0,0,1,663,0,-
X13146PAZ,7265,1/7/100 'JN0119towardsJN0370'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0119-TN01.1,AMM 6PC,-,1,0,185,86368,32,0,0,0,0,0,0,0,-
X13146PAZ,7266,1/7/101 'JS0306-TN01'PacketLinks=1/3/1,2019-03-25 00:00:00,24,Near End,JS0112-TN01.1,AMM 6PC,-,252,0,18340,64057,12850,7367,1721,402,3,0,0,0,-
X13146PAZ,7266,1/7/100 'JS0010-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JS0112-TN01.1,AMM 6PC,-,238,0,15480,79762,4413,1531,529,146,19,0,0,0,-
X13146PAZ,7268,1/7/100 'JN0113-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JN0157-TN01.1,AMM 6PC,-,1,0,225,86400,1,0,0,0,0,0,0,0,-
X13146PAZ,7274,1/7/100 'Towards_JE0116-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JE0318-TN01.1,AMM 6PC,-,208,0,11077,68404,12135,4599,965,291,6,0,0,0,-
X13146PAZ,7274,1/7/101 'Towards_JE0117-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JE0318-TN01.1,AMM 6PC,-,319,0,10711,70468,8430,5105,1695,701,1,0,0,0,-
X13146PAZ,7271,1/7/100 'JC0328-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JC0853-TN01.1,AMM 6PC,-,1,0,177,86380,19,0,0,0,0,0,0,0,-
X13146PAZ,7276,1/7/100 'JN0165-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JN0152-TN01.1,AMM 6PC,-,3,0,180,86296,104,0,0,0,0,0,0,0,-
X13146PAZ,7269,1/7/100 'JE0336-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JE0336-TN01.1,AMM 6PC,-,4,0,373,86272,126,2,0,0,0,0,0,0,-
X13146PAZ,7267,1/7/100 'Towards_JC0871-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JC0319-TN01.1,AMM 6PC,-,1,0,215,86377,22,0,0,0,0,0,0,0,-
X13146PAZ,7267,1/7/101 'Towards_JC0318-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JC0319-TN01.1,AMM 6PC,-,4,0,100,86287,112,0,0,0,0,0,0,0,-
X13146PAZ,7275,1/7/100 'JN0183towardsJN0176'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JN0183-TN01.1,AMM 6PC,-,172,0,8335,71581,8816,4874,960,169,0,0,0,0,-
X13146PAZ,7272,1/7/100 'JC0074-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JC0917-TN01.1,AMM 6PC,-,330,0,9284,72698,6759,2540,3625,778,0,0,0,0,-
X13146PAZ,7273,1/7/100PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JE0096-TN01.1,AMM 6PC,-,1,0,194,86393,7,0,0,0,0,0,0,0,-
X13146PAZ,7278,1/7/100PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JN0137-TN01.1,AMM 6PC,-,2,0,351,86359,37,1,0,0,0,0,0,0,-
X13146PAZ,7279,1/7/100 'SJN0165towardsJN0152'PacketLinks=1/,2019-03-25 00:00:00,24,Near End,JN0165-TN01.1,AMM 6PC,-,15,0,6238,86050,304,28,10,8,0,0,0,0,-
X13146PAZ,7280,1/7/100 'JS0544'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JS0564-TN01.1,AMM 6PC,-,2,0,240,86339,60,0,0,0,0,0,0,0,-
X13146PAZ,7277,1/7/100 'JC0328-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JC0089-TN01.1,AMM 6PC,-,3,0,298,86353,46,0,0,0,0,0,0,0,-
X13146PAZ,7270,1/7/103 'Towards_JC0853-TN01'PacketLinks=1/5,2019-03-25 00:00:00,24,Near End,JC0328-TN01.1,AMM 6PC,-,11,0,50,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7270,1/7/101 'Towards_JC0195-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JC0328-TN01.1,AMM 6PC,-,2,0,103,86398,1,0,0,0,0,0,0,0,-
X13146PAZ,7270,1/7/102 'Towards_JC0329-TN01'PacketLinks=1/4,2019-03-25 00:00:00,24,Near End,JC0328-TN01.1,AMM 6PC,-,50,0,2505,85890,325,147,37,0,0,0,0,0,-
X13146PAZ,7270,1/7/100 'Towards_JC0089-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JC0328-TN01.1,AMM 6PC,-,5,0,25,86399,0,0,0,0,0,0,0,0,-
X13146PAZ,7282,1/7/100 'JS0564-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JS0544-TN01.1,AMM 6PC,-,354,0,12924,75192,6887,2726,1087,501,6,0,0,0,-
X13146PAZ,7289,1/2/100,2019-03-25 00:00:00,24,Near End,JC0149-TN01.1,MINI-LINK CN510,-,3,0,338,86348,51,1,0,0,0,0,0,0,-
X13146PAZ,7284,1/7/101 'Towards_JC0653-TN01'PacketLinks=1/3,2019-03-25 00:00:00,24,Near End,JC0871-TN01.1,AMM 6PC,-,119,0,10812,78638,3811,1676,1875,398,1,0,0,0,-
X13146PAZ,7284,1/7/100 'Towards_JC0319-TN01'PacketLinks=1/2,2019-03-25 00:00:00,24,Near End,JC0871-TN01.1,AMM 6PC,-,147,0,15656,79967,3416,2023,697,294,2,0,0,0,-
X13146PAZ,7285,1/7/100 'JC0917-TN01'PacketLinks=1/2/1,2019-03-25 00:00:00,24,Near End,JC0074-TN01.1,AMM 6PC,-,2,0,343,86334,64,1,0,0,0,0,0,0,-
X13146PAZ,7294,1/2/100,2019-03-25 00:00:00,24,Near End,JN0038-TN01.1,MINI-LINK CN510,-,5,0,722,86341,54,5,0,0,0,0,0,0,-
